time,tavg,tmin,tmax,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
2017-11-03,25.5,22.2,30.4,Chennai,2017-11-03,30.02,48.906,5.98,21.2,13.65,226.97,0.66,10.59,29.09,0.13,0.99,0.0,62.0
2017-11-04,25.2,21.5,28.9,Chennai,2017-11-04,27.1,32.818,11.77,23.88,18.14,138.93,0.83,6.35,21.16,0.3,2.4,0.0,66.0
2017-11-05,26.8,23.2,30.0,Chennai,2017-11-05,24.37,30.835999999999995,6.86,16.96,11.65,104.46,0.77,6.55,12.74,0.3,3.46,0.0,58.0
2017-11-06,25.7,23.3,29.9,Chennai,2017-11-06,29.63,28.938,10.33,20.49,15.71,115.22,1.04,11.84,12.67,0.33,2.54,0.0,68.0
2017-11-07,24.9,22.2,27.2,Chennai,2017-11-07,33.67,55.5,17.06,21.37,20.32,109.71,0.87,13.26,9.18,1.0,5.08,0.0,68.0
2017-11-08,27.0,22.7,34.08964232488823,Chennai,2017-11-08,37.64,55.31400000000001,9.17,18.77,14.1,115.62,0.83,13.02,22.1,0.32,2.27,0.0,74.0
2017-11-09,27.7,23.1,31.2,Chennai,2017-11-09,40.88,54.614,8.1,19.51,14.27,173.56,0.8,13.05,31.39,0.2,1.67,0.0,70.0
2017-11-10,26.3,23.4,31.2,Chennai,2017-11-10,68.58,97.068,7.23,24.71,15.3,301.18,0.9,10.05,24.35,0.21,1.74,0.0,103.0
2017-11-11,27.1,24.1,29.0,Chennai,2017-11-11,70.8,123.71399999999998,5.55,21.71,13.12,247.22,1.1,12.95,32.78,0.19,1.83,0.0,146.0
2017-11-12,25.4,23.1,29.0,Chennai,2017-11-12,81.94,117.584,5.54,18.9,11.81,125.17,0.79,16.59,32.86,0.06,0.92,0.0,163.0
2017-11-13,24.3,21.5,27.4,Chennai,2017-11-13,48.07,95.924,12.3,27.69,19.88,138.19,0.81,11.35,26.02,0.42,1.69,0.0,110.0
2017-11-14,25.7,21.7,27.0,Chennai,2017-11-14,30.57,58.774,13.15,25.74,19.35,153.74,0.85,8.2,16.2,0.29,1.79,0.0,91.0
2017-11-15,29.4,23.0,34.0,Chennai,2017-11-15,41.87,51.062000000000005,19.93,37.3,28.29,134.43,0.71,10.74,23.57,0.26,1.83,0.0,68.0
2017-11-16,29.2,24.9,33.8,Chennai,2017-11-16,45.77,91.482,24.27,38.77,31.03,144.9,1.11,12.58,25.78,0.16,0.38,0.0,96.0
2017-11-17,28.8,24.8,33.2,Chennai,2017-11-17,58.96,129.914,13.96,25.49,19.05,154.41,0.6,12.15,29.76,0.83,2.62,0.0,108.0
2017-11-18,28.6,23.5,32.0,Chennai,2017-11-18,24.73,65.438,9.5,23.56,18.68,138.02,1.0,13.45,19.58,0.6,2.68,0.0,82.0
2017-11-19,29.1,24.6,33.0,Chennai,2017-11-19,22.81,34.162,5.48,19.17,14.12,323.48,0.87,12.77,16.62,0.26,2.45,0.0,62.0
2017-11-20,28.8,24.1,32.6,Chennai,2017-11-20,22.57,33.114000000000004,8.23,19.09,14.46,264.99,0.86,11.02,11.44,0.71,3.09,0.0,69.0
2017-11-21,28.9,24.7,32.0,Chennai,2017-11-21,18.44,39.618,11.55,22.22,16.24,301.28,0.8,12.9,9.64,0.23,1.23,0.0,61.0
2017-11-22,28.7,24.9,33.0,Chennai,2017-11-22,41.9,52.60799999999999,10.58,23.9,18.52,245.08,0.74,12.47,26.93,0.33,1.61,0.0,64.0
2017-11-23,28.3,24.0,33.0,Chennai,2017-11-23,79.51,159.372,10.58,29.82,25.94,235.51,0.74,12.8,33.97,0.85,2.7,0.0,126.0
2017-11-24,28.1,23.8,32.4,Chennai,2017-11-24,75.6,159.672,11.82,27.44,26.61,328.89,0.73,15.48,27.26,0.68,2.38,0.0,158.0
2017-11-25,27.8,24.6,31.0,Chennai,2017-11-25,90.46,132.452,8.44,29.43,22.93,222.46,0.65,15.29,45.01,0.31,1.27,0.0,184.0
2017-11-26,26.1,23.4,30.5,Chennai,2017-11-26,57.36,133.368,6.32,20.3,15.45,297.64,0.65,11.31,29.54,0.64,1.43,0.0,136.0
2017-11-27,27.2,22.8,30.4,Chennai,2017-11-27,37.83,66.808,7.37,22.88,16.55,233.86,0.68,15.38,19.64,0.21,1.14,0.0,87.0
2017-11-28,27.3,23.0,30.4,Chennai,2017-11-28,42.05,66.39399999999999,6.88,24.99,16.62,214.16,0.76,19.09,25.07,0.44,1.47,0.0,71.0
2017-11-29,27.1,23.2,30.0,Chennai,2017-11-29,38.73,63.754,11.52,22.77,19.6,283.1,0.84,11.66,26.94,0.01,0.3,0.0,75.0
2017-11-30,26.8,23.4,30.0,Chennai,2017-11-30,29.62,36.158,8.12,18.18,14.21,303.53,0.58,8.83,17.88,0.03,0.61,0.0,69.0
2017-12-01,27.1,22.6,29.6,Chennai,2017-12-01,31.57,81.79,6.48,19.48,14.07,248.09,0.58,9.32,34.83,0.09,0.33,0.0,57.0
2017-12-02,27.2,23.9,34.08964232488823,Chennai,2017-12-02,50.43,81.59,8.33,22.98,16.1,143.57,0.54,11.23,42.02,0.05,0.08,0.0,71.0
2017-12-03,26.5,24.4,29.6,Chennai,2017-12-03,46.63,101.59,9.93,20.28,15.55,285.55,0.52,14.78,31.4,0.0,0.0,0.0,90.0
2017-12-04,26.5,22.5,29.0,Chennai,2017-12-04,43.1,75.624,8.57,20.66,16.56,292.52,0.57,20.97,26.7,0.11,0.56,0.0,86.0
2017-12-05,26.6,22.2,30.0,Chennai,2017-12-05,34.52,61.874,9.81,23.6,14.06,280.86,0.7,10.72,30.04,0.33,1.05,0.0,76.0
2017-12-06,26.7,23.4,30.0,Chennai,2017-12-06,38.1,80.916,9.12,24.27,15.27,193.71,0.67,14.01,40.77,0.07,0.83,0.0,70.0
2017-12-07,26.0,23.6,30.0,Chennai,2017-12-07,94.87,113.854,7.54,27.5,18.02,175.89,0.47,17.67,40.88,0.62,1.75,0.0,143.0
2017-12-08,26.2,20.0,32.0,Chennai,2017-12-08,73.06,143.358,8.84,30.39,21.07,138.62,0.0,14.6,47.78,1.18,2.68,0.0,175.0
2017-12-09,27.7,21.8,33.0,Chennai,2017-12-09,77.29,162.05399999999997,11.23,31.89,20.82,139.26,0.0,12.04,38.98,1.29,3.65,0.0,156.0
2017-12-10,26.8,22.4,32.7,Chennai,2017-12-10,79.19,148.408,14.24,25.72,18.97,166.28,0.15,9.89,45.45,0.96,3.96,0.0,163.0
2017-12-11,27.2,21.4,32.0,Chennai,2017-12-11,70.02,68.548,8.6,20.47,16.3,161.75,0.26,7.67,55.0,1.02,1.8,0.0,153.0
2017-12-12,27.2,22.5,32.0,Chennai,2017-12-12,59.77,157.566,15.54,23.37,20.09,132.96,0.31,6.1,28.49,0.48,1.99,0.0,126.0
2017-12-13,26.6,22.3,31.2,Chennai,2017-12-13,45.88,64.13600000000001,10.48,16.18,14.83,102.84,0.27,9.12,19.15,2.56,3.31,0.0,93.0
2017-12-14,27.1,21.8,31.0,Chennai,2017-12-14,46.3,68.15400000000001,16.43,18.6,18.59,149.76,0.23,13.19,15.41,5.85,5.58,0.0,81.0
2017-12-15,27.7,23.4,31.0,Chennai,2017-12-15,59.7,99.586,8.39,21.82,14.2,244.64,0.35,11.93,27.65,3.86,3.23,0.0,95.0
2017-12-16,27.9,24.2,30.0,Chennai,2017-12-16,53.21,99.934,8.19,26.4,18.54,208.34,0.17,7.92,52.58,2.32,2.1,0.0,107.0
2017-12-17,27.4,22.5,31.0,Chennai,2017-12-17,50.08,70.226,6.93,18.91,13.79,249.01,0.09,8.69,68.71,1.98,1.51,0.0,102.0
2017-12-18,26.7,23.0,30.5,Chennai,2017-12-18,47.66,81.124,7.49,21.38,15.45,292.82,0.22,8.65,66.46,1.96,2.09,0.0,97.0
2017-12-19,26.5,20.8,29.0,Chennai,2017-12-19,41.07,65.784,6.46,25.36,16.64,185.64,0.22,21.79,61.01,3.03,2.33,0.0,91.0
2017-12-20,26.2,21.2,30.0,Chennai,2017-12-20,45.39,95.91,7.25,27.36,18.2,286.59,0.22,11.48,35.3,2.94,2.85,0.0,78.0
2017-12-21,25.8,21.7,29.0,Chennai,2017-12-21,52.1,101.914,10.07,21.58,17.48,166.91,0.34,10.75,25.9,2.92,2.5,0.0,93.0
2017-12-22,26.5,22.4,29.0,Chennai,2017-12-22,62.7,129.914,13.71,23.85,21.68,242.56,0.24,13.33,24.92,1.77,2.26,0.0,109.0
2017-12-23,26.2,22.0,30.0,Chennai,2017-12-23,38.95,66.508,12.3,24.36,20.49,276.08,0.14,13.21,25.37,2.13,2.94,0.0,89.0
2017-12-24,25.9,21.3,30.2,Chennai,2017-12-24,51.21,86.018,10.43,23.99,19.0,265.09,0.24,15.53,25.72,1.98,3.04,0.0,83.0
2017-12-25,25.3,21.5,29.7,Chennai,2017-12-25,53.02,83.702,8.82,21.51,16.38,244.15,0.3,8.9,24.74,2.25,2.95,0.0,88.0
2017-12-26,25.8,20.5,30.0,Chennai,2017-12-26,79.72,114.892,14.75,25.27,23.35,161.15,0.29,14.59,37.33,1.97,2.7,0.0,113.0
2017-12-27,25.3,19.4,30.0,Chennai,2017-12-27,82.28,145.03,10.49,23.92,19.01,249.49,0.1,13.05,58.63,1.83,2.53,0.0,186.0
2017-12-28,25.7,18.6,30.0,Chennai,2017-12-28,64.49,141.598,18.2,28.09,27.14,192.98,0.09,11.39,38.43,2.1,3.21,0.0,148.0
2017-12-29,26.0,21.9,29.3,Chennai,2017-12-29,52.37,115.56199999999998,11.21,28.73,20.07,207.46,0.22,12.13,35.45,1.64,4.44,0.0,95.0
2017-12-30,26.1,21.2,30.0,Chennai,2017-12-30,53.72,97.766,15.88,20.64,21.65,180.82,0.28,8.92,19.64,1.56,3.92,0.0,108.0
2017-12-31,26.6,21.0,31.0,Chennai,2017-12-31,48.28,67.016,8.51,12.16,10.97,181.06,0.17,6.62,26.74,1.51,3.4,0.0,77.0
2018-01-01,26.2,22.1,30.5,Chennai,2018-01-01,51.16,81.908,8.39,13.63,11.72,175.58,0.03,6.0,28.82,2.02,2.97,0.0,89.0
2018-01-02,26.2,21.2,31.0,Chennai,2018-01-02,58.46,108.248,9.6,14.95,13.17,188.29,0.0,8.23,17.19,1.58,4.07,0.0,94.0
2018-01-03,26.3,22.0,31.0,Chennai,2018-01-03,56.26,143.994,10.67,17.75,15.62,219.26,0.0,12.77,26.41,1.67,3.11,0.0,105.0
2018-01-04,25.6,22.0,30.2,Chennai,2018-01-04,113.21,70.316,8.71,18.64,14.55,165.62,0.0,11.75,40.16,1.49,3.17,0.0,184.0
2018-01-05,24.7,18.7,30.0,Chennai,2018-01-05,76.77,105.766,8.96,17.43,14.05,202.45,0.0,16.44,31.36,1.25,3.06,0.0,176.0
2018-01-06,24.3,18.5,29.5,Chennai,2018-01-06,76.4,113.6,7.67,17.86,13.34,112.41,0.0,29.31,42.57,1.36,3.56,0.0,158.0
2018-01-07,24.2,18.2,30.0,Chennai,2018-01-07,62.12,55.79600000000001,8.91,15.6,13.8,110.73,0.0,17.55,50.15,1.53,3.7,0.0,136.0
2018-01-08,25.3,17.6,29.5,Chennai,2018-01-08,75.69,89.026,7.85,16.08,13.71,140.2,0.0,14.31,48.76,1.07,2.86,0.0,124.0
2018-01-09,25.9,22.5,29.3,Chennai,2018-01-09,55.3,55.79600000000001,8.66,14.02,11.96,145.13,0.39,20.33,50.51,0.74,2.56,0.0,121.0
2018-01-10,24.8,22.9,28.1,Chennai,2018-01-10,66.55,109.364,8.24,14.84,12.39,162.93,1.15,10.64,18.73,1.95,4.02,0.0,96.0
2018-01-11,26.6,23.8,31.0,Chennai,2018-01-11,79.23,126.174,8.95,18.07,14.8,72.38,0.94,11.52,26.63,1.25,3.17,0.0,179.0
2018-01-12,26.4,21.7,32.0,Chennai,2018-01-12,82.65,168.594,9.91,17.84,15.35,113.39,0.98,12.57,31.97,1.67,3.65,0.0,156.0
2018-01-13,25.7,21.1,31.8,Chennai,2018-01-13,164.37,124.13,17.04,20.65,20.98,125.32,1.23,19.38,20.49,3.58,4.43,0.0,258.0
2018-01-14,25.7,20.7,30.3,Chennai,2018-01-14,76.62,52.734,11.78,14.82,14.32,106.54,0.93,20.61,28.71,0.94,2.54,0.0,207.0
2018-01-15,26.3,21.2,32.0,Chennai,2018-01-15,68.45,80.712,9.11,11.26,10.79,113.32,0.89,13.78,40.6,1.03,1.81,0.0,147.0
2018-01-16,26.0,21.0,31.6,Chennai,2018-01-16,74.62,71.336,8.78,11.0,10.75,104.84,0.9,12.31,42.88,1.09,2.28,0.0,134.0
2018-01-17,25.2,21.0,30.4,Chennai,2018-01-17,71.04,84.64,11.58,16.94,15.27,100.53,0.83,26.45,33.83,1.93,3.33,0.0,161.0
2018-01-18,24.8,18.7,30.3,Chennai,2018-01-18,67.8,81.854,14.74,20.78,18.85,91.94,0.76,23.22,44.7,1.83,3.03,0.0,129.0
2018-01-19,25.1,19.2,29.8,Chennai,2018-01-19,70.06,95.73,12.12,20.38,17.57,108.54,0.64,29.85,52.91,1.71,2.9,0.0,164.0
2018-01-20,25.1,20.0,29.0,Chennai,2018-01-20,68.89,137.38600000000002,11.7,22.48,17.79,108.56,0.68,34.03,51.59,1.74,3.05,0.0,140.0
2018-01-21,24.7,19.2,29.8,Chennai,2018-01-21,85.98,120.51,11.64,20.48,16.88,103.69,0.6,33.72,57.39,2.21,2.95,0.0,180.0
2018-01-22,24.8,19.9,29.1,Chennai,2018-01-22,70.63,131.762,12.08,20.41,16.82,101.27,0.68,13.69,40.29,1.58,2.68,0.0,167.0
2018-01-23,25.1,19.0,30.0,Chennai,2018-01-23,80.58,206.742,13.66,19.77,18.15,110.34,0.62,9.92,38.16,1.48,3.09,0.0,149.0
2018-01-24,25.5,19.2,30.2,Chennai,2018-01-24,80.11,177.51,13.56,21.32,18.6,93.14,0.7,12.56,28.97,1.09,2.55,0.0,164.0
2018-01-25,25.7,20.6,32.0,Chennai,2018-01-25,84.31,197.27,14.15,21.0,18.91,104.38,0.9,9.64,37.25,1.57,2.71,0.0,187.0
2018-01-26,26.0,20.6,31.8,Chennai,2018-01-26,74.03,118.822,11.69,18.96,16.01,119.36,0.83,6.7,51.81,1.19,2.32,0.0,172.0
2018-01-27,25.5,20.1,31.1,Chennai,2018-01-27,79.6,165.47199999999998,11.77,19.89,16.59,101.14,0.89,7.26,40.58,1.2,2.54,0.0,161.0
2018-01-28,25.2,19.6,30.9,Chennai,2018-01-28,71.53,89.602,11.99,18.29,15.9,119.98,0.78,6.72,53.46,1.46,1.75,0.0,165.0
2018-01-29,25.3,19.2,29.0,Chennai,2018-01-29,73.21,69.89,12.29,18.74,16.29,111.87,0.82,8.17,56.87,1.72,2.39,0.0,155.0
2018-01-30,25.0,17.9,30.1,Chennai,2018-01-30,68.01,114.192,13.32,22.09,18.79,122.94,0.79,11.98,52.14,1.72,2.12,0.0,148.0
2018-01-31,24.8,18.1,31.0,Chennai,2018-01-31,72.05,100.464,15.19,23.76,21.61,97.57,0.86,17.29,49.48,1.33,2.83,0.0,159.0
2018-02-01,24.7,17.2,31.2,Chennai,2018-02-01,66.15,121.89,16.37,22.16,20.84,86.28,0.79,14.37,37.94,1.89,3.56,0.0,135.0
2018-02-02,25.1,17.6,34.08964232488823,Chennai,2018-02-02,78.68,148.408,14.88,19.5,18.15,97.64,0.95,8.5,45.96,1.39,3.61,0.0,167.0
2018-02-03,25.2,17.7,32.5,Chennai,2018-02-03,74.22,172.102,19.31,21.27,22.82,82.28,0.83,6.93,32.07,1.65,3.4,0.0,164.0
2018-02-04,25.7,20.3,30.5,Chennai,2018-02-04,37.64,107.552,14.04,17.68,16.68,111.54,0.75,5.65,40.93,0.86,1.4,0.0,123.0
2018-02-05,25.9,19.9,30.5,Chennai,2018-02-05,38.01,91.716,12.39,20.26,17.01,113.67,0.79,6.64,34.94,1.5,2.54,0.0,79.0
2018-02-06,26.5,20.7,31.0,Chennai,2018-02-06,44.18,71.24,11.72,23.45,18.16,98.59,0.95,8.16,20.1,1.27,2.54,0.0,94.0
2018-02-07,27.7,22.7,31.9,Chennai,2018-02-07,33.44,53.384,10.32,19.56,15.07,123.21,0.94,6.16,16.92,1.21,1.71,0.0,78.0
2018-02-08,27.5,24.4,33.0,Chennai,2018-02-08,34.52,61.02,10.76,20.56,15.81,105.14,1.05,6.61,20.76,1.02,1.84,0.0,78.0
2018-02-09,27.1,22.0,33.0,Chennai,2018-02-09,49.07,99.958,15.63,18.92,18.28,105.71,1.03,5.6,14.02,1.46,2.1,0.0,107.0
2018-02-10,27.4,22.7,31.5,Chennai,2018-02-10,50.86,114.824,12.89,20.61,17.07,104.86,0.97,6.64,29.6,1.06,1.68,0.0,113.0
2018-02-11,27.1,22.0,31.6,Chennai,2018-02-11,52.68,142.07999999999998,11.77,17.7,14.25,117.81,0.91,6.47,22.69,1.11,1.45,0.0,131.0
2018-02-12,26.8,24.0,31.6,Chennai,2018-02-12,46.07,64.56000000000002,9.24,16.23,12.66,115.09,0.85,5.97,28.55,1.06,1.79,0.0,88.0
2018-02-13,26.8,21.2,31.6,Chennai,2018-02-13,76.41,201.83999999999995,12.37,19.55,16.55,98.89,1.0,7.42,27.95,0.96,1.59,0.0,130.0
2018-02-14,27.9,23.4,32.0,Chennai,2018-02-14,55.38,131.73,11.08,22.9,17.53,111.03,1.0,7.06,40.05,1.29,1.18,0.0,138.0
2018-02-15,27.7,25.0,32.4,Chennai,2018-02-15,63.06,100.97,11.03,21.91,16.78,93.85,0.97,11.88,40.81,0.84,1.7,0.0,99.0
2018-02-16,27.1,21.8,32.3,Chennai,2018-02-16,57.82,139.88600000000002,9.31,16.26,12.52,113.45,0.85,9.95,38.51,0.5,1.91,0.0,119.0
2018-02-17,26.9,21.5,32.0,Chennai,2018-02-17,55.81,87.848,7.37,13.41,10.31,114.38,1.05,7.69,42.39,0.58,1.69,0.0,113.0
2018-02-18,26.4,21.2,31.8,Chennai,2018-02-18,70.43,66.05,10.66,15.41,13.46,106.9,0.79,8.49,47.51,0.3,0.32,0.0,133.0
2018-02-19,26.1,20.5,31.5,Chennai,2018-02-19,67.83,47.816,8.69,14.05,11.8,99.43,0.8,9.71,33.17,0.34,0.28,0.0,150.0
2018-02-20,26.3,20.4,31.1,Chennai,2018-02-20,63.29,76.31200000000001,7.8,15.79,12.05,107.66,0.74,9.94,35.85,0.71,0.71,0.0,118.0
2018-02-21,26.1,20.6,31.5,Chennai,2018-02-21,74.3,82.034,6.76,14.74,11.0,99.2,0.75,10.16,28.4,0.95,1.62,0.0,146.0
2018-02-22,26.2,19.6,31.4,Chennai,2018-02-22,59.12,107.17,9.14,14.41,12.53,98.69,0.73,10.97,26.36,1.17,3.38,0.0,118.0
2018-02-23,26.6,20.1,32.0,Chennai,2018-02-23,50.3,64.376,9.06,13.99,11.96,90.07,0.68,8.95,23.75,0.84,2.26,0.0,95.0
2018-02-24,27.0,22.1,32.5,Chennai,2018-02-24,48.95,62.086,6.97,12.06,9.91,112.82,0.75,9.72,23.03,0.55,1.78,0.0,88.0
2018-02-25,27.1,21.0,33.0,Chennai,2018-02-25,31.53,51.212,8.77,11.05,10.8,97.94,0.71,12.04,20.43,0.53,1.23,0.0,73.0
2018-02-26,27.4,21.2,34.0,Chennai,2018-02-26,48.05,64.322,11.45,12.98,13.45,100.03,0.75,12.92,24.98,0.41,2.2,0.0,76.0
2018-02-27,27.7,21.4,34.0,Chennai,2018-02-27,73.78,93.008,9.38,15.12,12.95,111.54,0.66,10.04,45.08,0.47,3.17,0.0,117.0
2018-02-28,27.4,21.1,33.8,Chennai,2018-02-28,95.58,147.528,11.08,15.61,14.34,110.95,0.66,9.39,32.1,0.9,2.98,0.0,182.0
2018-03-01,28.1,21.6,34.0,Chennai,2018-03-01,100.8,53.71,11.48,11.85,12.58,105.03,0.76,10.14,50.02,1.71,3.03,0.0,234.0
2018-03-02,28.1,23.0,35.0,Chennai,2018-03-02,52.34,77.542,9.87,11.84,11.87,96.9,0.7,9.72,40.18,1.11,2.78,0.0,138.0
2018-03-03,27.9,20.3,36.0,Chennai,2018-03-03,49.83,53.084,7.44,12.93,10.47,96.52,0.76,10.37,50.51,0.73,2.66,0.0,115.0
2018-03-04,27.1,19.0,36.2,Chennai,2018-03-04,60.18,88.20599999999999,8.74,13.37,11.96,82.41,0.72,9.28,33.49,0.56,2.41,0.0,113.0
2018-03-05,26.8,20.0,34.1,Chennai,2018-03-05,43.63,87.02799999999999,8.23,10.82,10.3,95.51,0.69,7.71,24.97,0.49,1.9,0.0,93.0
2018-03-06,27.6,19.7,33.2,Chennai,2018-03-06,48.43,113.07600000000002,14.0,12.83,15.17,70.36,0.69,8.42,26.86,0.62,2.41,0.0,83.0
2018-03-07,27.1,22.0,33.1,Chennai,2018-03-07,68.14,121.642,10.69,16.63,14.02,71.38,0.86,5.79,33.84,0.79,2.27,0.0,113.0
2018-03-08,27.8,18.6,33.3,Chennai,2018-03-08,82.38,160.57,24.42,22.6,27.97,29.09,0.8,9.39,33.49,0.99,3.27,0.0,174.0
2018-03-09,27.9,22.3,33.4,Chennai,2018-03-09,61.5,144.33800000000002,10.82,16.09,14.85,24.26,0.84,7.73,39.55,0.38,3.22,0.0,126.0
2018-03-10,28.0,23.0,33.4,Chennai,2018-03-10,70.08,133.302,12.02,16.87,15.41,24.08,0.75,7.81,33.76,0.46,5.21,0.0,128.0
2018-03-11,28.4,22.6,33.8,Chennai,2018-03-11,59.66,70.524,8.1,15.41,12.02,28.13,0.75,12.98,45.47,0.19,0.23,0.0,128.0
2018-03-12,29.2,23.5,33.1,Chennai,2018-03-12,93.32,70.688,7.95,14.81,10.68,32.54,1.03,12.55,17.77,0.64,0.66,0.0,118.0
2018-03-13,29.6,26.0,33.4,Chennai,2018-03-13,30.74,66.132,8.06,12.19,10.34,32.28,1.02,7.09,18.79,0.91,0.96,0.0,153.0
2018-03-14,29.6,24.8,33.2,Chennai,2018-03-14,26.74,76.436,8.51,15.1,11.68,43.52,0.99,7.06,14.83,1.01,0.92,0.0,74.0
2018-03-15,29.8,24.4,34.0,Chennai,2018-03-15,30.99,40.858,10.02,17.35,14.92,22.56,0.95,7.31,13.35,0.89,0.83,0.0,69.0
2018-03-16,29.8,25.8,34.0,Chennai,2018-03-16,26.1,42.702,8.36,17.5,13.71,25.11,0.98,5.73,14.79,1.02,0.99,0.0,78.0
2018-03-17,27.5,23.8,34.0,Chennai,2018-03-17,37.93,48.6,10.02,21.89,16.28,27.18,1.09,8.57,19.13,0.73,1.09,0.0,81.0
2018-03-18,28.7,23.4,33.0,Chennai,2018-03-18,53.22,94.486,14.05,18.04,16.28,49.3,0.88,20.78,26.31,0.97,0.86,0.0,89.0
2018-03-19,28.6,23.6,34.0,Chennai,2018-03-19,50.29,98.85,12.84,18.55,17.53,20.84,0.99,10.23,24.22,0.96,1.13,0.0,88.0
2018-03-20,28.8,23.1,33.5,Chennai,2018-03-20,65.17,108.652,15.15,17.18,18.53,28.44,0.94,11.81,21.59,1.06,1.29,0.0,108.0
2018-03-21,29.7,24.1,35.0,Chennai,2018-03-21,56.5,112.564,10.89,19.74,16.58,28.56,1.18,9.22,21.6,1.2,1.14,0.0,115.0
2018-03-22,30.7,24.7,38.0,Chennai,2018-03-22,45.69,86.324,9.84,18.66,15.48,27.01,1.35,7.46,28.59,1.17,1.04,0.0,93.0
2018-03-23,30.8,25.8,37.6,Chennai,2018-03-23,56.79,110.428,7.37,17.43,12.52,35.85,0.98,3.84,32.94,1.26,1.55,0.0,94.0
2018-03-24,30.1,26.8,36.0,Chennai,2018-03-24,66.3,64.122,6.43,13.95,9.04,28.05,1.14,5.9,37.83,1.01,2.11,0.0,127.0
2018-03-25,29.2,25.0,35.4,Chennai,2018-03-25,51.92,100.416,8.23,11.45,7.91,25.24,1.11,3.54,25.78,1.2,1.99,0.0,117.0
2018-03-26,29.0,24.6,33.2,Chennai,2018-03-26,50.55,102.554,8.72,17.56,11.67,25.31,1.09,9.39,21.06,1.31,2.33,0.0,109.0
2018-03-27,29.8,24.4,34.08964232488823,Chennai,2018-03-27,51.77,47.654,9.44,19.36,13.31,24.62,1.07,7.14,12.2,1.12,2.12,0.0,109.0
2018-03-28,30.7,26.4,36.0,Chennai,2018-03-28,26.35,58.868,8.95,20.71,13.96,22.42,1.31,4.51,14.1,0.85,1.72,0.0,90.0
2018-03-29,30.9,26.3,36.1,Chennai,2018-03-29,22.93,52.166,6.89,21.13,12.43,28.69,0.91,5.95,20.3,0.73,1.66,0.0,70.0
2018-03-30,30.9,26.8,36.7,Chennai,2018-03-30,34.85,50.286,6.77,17.4,11.16,24.3,0.88,6.74,31.36,1.72,1.72,0.0,69.0
2018-03-31,31.0,26.4,36.0,Chennai,2018-03-31,39.89,94.788,9.23,17.85,12.92,18.18,0.82,6.34,52.63,1.82,1.14,0.0,75.0
2018-04-01,30.7,27.2,36.3,Chennai,2018-04-01,45.25,66.898,11.31,18.58,13.7,19.7,0.79,7.76,62.76,0.0,0.07,0.0,86.0
2018-04-02,30.6,26.2,34.1,Chennai,2018-04-02,29.45,75.32199999999999,9.46,21.64,13.43,30.41,0.74,6.52,46.55,0.15,1.2,0.0,67.0
2018-04-03,30.6,26.7,34.0,Chennai,2018-04-03,27.82,83.206,10.86,18.82,13.71,29.2,0.78,6.48,38.27,0.0,4.98,0.0,68.0
2018-04-04,30.2,25.8,34.4,Chennai,2018-04-04,36.15,96.42,11.83,22.47,16.57,25.19,0.97,5.81,55.15,0.65,2.92,0.0,71.0
2018-04-05,30.4,26.2,34.5,Chennai,2018-04-05,38.02,70.042,10.79,19.4,14.11,29.5,1.07,7.03,56.64,0.0,0.0,0.0,81.0
2018-04-06,30.6,25.1,35.0,Chennai,2018-04-06,38.53,100.82,12.02,23.13,17.25,23.39,0.91,6.96,46.24,0.7,0.64,0.0,103.0
2018-04-07,30.6,26.4,34.2,Chennai,2018-04-07,35.94,78.674,15.42,18.76,17.41,21.23,0.59,4.99,42.24,1.17,3.35,0.0,84.0
2018-04-08,30.7,26.2,34.9,Chennai,2018-04-08,24.52,71.85999999999999,19.95,16.5,19.85,20.5,0.58,11.9,46.15,1.25,1.94,0.0,62.0
2018-04-09,30.6,25.8,35.0,Chennai,2018-04-09,26.0,83.994,29.11,18.95,16.58,180.87,0.51,28.17,53.25,1.09,1.95,0.0,70.0
2018-04-10,30.8,26.1,34.4,Chennai,2018-04-10,36.7,64.288,16.07,15.68,16.73,17.58,0.78,30.67,23.9,0.09,5.55,0.0,66.0
2018-04-11,30.8,27.5,34.8,Chennai,2018-04-11,29.62,37.15,16.23,18.65,18.24,39.23,0.77,20.43,26.55,0.16,1.87,0.0,66.0
2018-04-12,31.2,26.8,35.0,Chennai,2018-04-12,26.52,37.63399999999999,13.48,17.92,15.81,56.56,0.85,6.2,20.72,2.86,7.75,2.06,61.0
2018-04-13,31.4,28.0,35.0,Chennai,2018-04-13,43.91,36.484,16.32,23.73,20.6,58.65,0.92,5.03,16.83,0.21,5.73,0.0,63.0
2018-04-14,31.7,27.6,36.0,Chennai,2018-04-14,22.23,37.63399999999999,14.1,20.28,17.46,54.65,0.86,4.51,23.02,0.0,1.4,0.0,61.0
2018-04-15,31.6,27.7,35.7,Chennai,2018-04-15,16.69,49.812,11.42,18.36,14.52,43.94,0.74,3.97,24.7,0.0,0.26,0.0,59.0
2018-04-16,31.8,26.8,35.4,Chennai,2018-04-16,21.91,41.622,12.67,20.35,16.4,43.78,0.9,4.74,23.77,0.18,0.84,0.0,61.0
2018-04-17,31.4,27.4,36.0,Chennai,2018-04-17,22.75,48.298,15.33,21.92,18.98,36.47,1.06,3.34,24.69,1.44,2.43,0.0,62.0
